instance,algorithm,n,m,total_weight,backward_weight,forward_weight,forward_ratio,runtime,status,error,source_type,external_version_or_commit
s27,random_multistart,54,87,117294.0,42648.0,74646.0,0.6364008389175917,0.0015408992767333984,ok,,in-repo,
s27,igraph_approx_eades,54,87,117294.0,1905.0,115389.0,0.9837587600388766,0.0006642341613769531,ok,,external-wrapper,python-igraph==1.0.0
s27,drmaciver_fas,54,87,117294.0,2131.0,115163.0,0.9818319777652735,0.7225842475891113,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s344,lrta_full,274,388,583914.0,6001.0,577913.0,0.9897228016454478,0.0021352767944335938,ok,,in-repo,
s344,wmsf_seed,274,388,583914.0,6001.0,577913.0,0.9897228016454478,0.003209352493286133,ok,,in-repo,
s344,ipsns_full,274,388,583914.0,6001.0,577913.0,0.9897228016454478,0.15158987045288086,ok,,in-repo,
s344,borda_net_score,274,388,583914.0,133802.0,450112.0,0.7708532420870197,0.0010445117950439453,ok,,in-repo,
s344,weighted_eades,274,388,583914.0,25073.0,558841.0,0.9570604575331298,0.0016977787017822266,ok,,in-repo,
s344,random_multistart,274,388,583914.0,260663.0,323251.0,0.5535935086331206,0.0058689117431640625,ok,,in-repo,
s344,igraph_approx_eades,274,388,583914.0,25073.0,558841.0,0.9570604575331298,0.0010688304901123047,ok,,external-wrapper,python-igraph==1.0.0
s344,drmaciver_fas,274,388,583914.0,10488.0,573426.0,0.9820384508677648,1.971583366394043,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s349,lrta_full,278,395,592976.0,6729.0,586247.0,0.9886521545560023,0.001988649368286133,ok,,in-repo,
s349,wmsf_seed,278,395,592976.0,6898.0,586078.0,0.9883671514530099,0.003339052200317383,ok,,in-repo,
s349,ipsns_full,278,395,592976.0,6729.0,586247.0,0.9886521545560023,0.1051177978515625,ok,,in-repo,
s349,borda_net_score,278,395,592976.0,130484.0,462492.0,0.7799506219475999,0.0009729862213134766,ok,,in-repo,
s349,weighted_eades,278,395,592976.0,25486.0,567490.0,0.9570201829416367,0.0017004013061523438,ok,,in-repo,
s349,random_multistart,278,395,592976.0,233877.0,359099.0,0.6055877472275438,0.005905628204345703,ok,,in-repo,
s349,igraph_approx_eades,278,395,592976.0,25486.0,567490.0,0.9570201829416367,0.001039743423461914,ok,,external-wrapper,python-igraph==1.0.0
s349,drmaciver_fas,278,395,592976.0,12403.0,580573.0,0.97908347049459,1.9184033870697021,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s382,lrta_full,273,438,668099.0,10853.0,657246.0,0.9837554015198346,0.0025756359100341797,ok,,in-repo,
s382,wmsf_seed,273,438,668099.0,11160.0,656939.0,0.9832958887829498,0.0025224685668945312,ok,,in-repo,
s382,ipsns_full,273,438,668099.0,10454.0,657645.0,0.9843526183993689,0.09632539749145508,ok,,in-repo,
s382,borda_net_score,273,438,668099.0,161699.0,506400.0,0.7579714982360398,0.0012135505676269531,ok,,in-repo,
s382,weighted_eades,273,438,668099.0,23837.0,644262.0,0.9643211559963418,0.0018076896667480469,ok,,in-repo,
s382,random_multistart,273,438,668099.0,288967.0,379132.0,0.5674787718586617,0.006162405014038086,ok,,in-repo,
s382,igraph_approx_eades,273,438,668099.0,21105.0,646994.0,0.9684103703193688,0.0011026859283447266,ok,,external-wrapper,python-igraph==1.0.0
s382,drmaciver_fas,273,438,668099.0,25030.0,643069.0,0.9625354924943759,1.9460859298706055,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s400,lrta_full,287,462,680838.0,10329.0,670509.0,0.9848289901562486,0.002780914306640625,ok,,in-repo,
s400,wmsf_seed,287,462,680838.0,10862.0,669976.0,0.984046131385146,0.002772092819213867,ok,,in-repo,
s400,ipsns_full,287,462,680838.0,10329.0,670509.0,0.9848289901562486,0.10038948059082031,ok,,in-repo,
s400,borda_net_score,287,462,680838.0,150805.0,530033.0,0.7785009062361384,0.0011255741119384766,ok,,in-repo,
s400,weighted_eades,287,462,680838.0,22507.0,658331.0,0.9669422094536438,0.0018694400787353516,ok,,in-repo,
s400,random_multistart,287,462,680838.0,293153.0,387685.0,0.5694232695589847,0.006687164306640625,ok,,in-repo,
s400,igraph_approx_eades,287,462,680838.0,20878.0,659960.0,0.9693348491124173,0.0011525154113769531,ok,,external-wrapper,python-igraph==1.0.0
s400,drmaciver_fas,287,462,680838.0,23174.0,657664.0,0.9659625344061289,2.258906364440918,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s420,lrta_full,101,178,255844.0,158.0,255686.0,0.9993824361720424,0.0009167194366455078,ok,,in-repo,
s420,wmsf_seed,101,178,255844.0,158.0,255686.0,0.9993824361720424,0.0008471012115478516,ok,,in-repo,
s420,ipsns_full,101,178,255844.0,158.0,255686.0,0.9993824361720424,0.024146318435668945,ok,,in-repo,
s420,borda_net_score,101,178,255844.0,35951.0,219893.0,0.8594807773486969,0.0006384849548339844,ok,,in-repo,
s420,weighted_eades,101,178,255844.0,1352.0,254492.0,0.9947155297759572,0.0007216930389404297,ok,,in-repo,
s420,random_multistart,101,178,255844.0,94093.0,161751.0,0.6322251059239223,0.0024802684783935547,ok,,in-repo,
s420,igraph_approx_eades,101,178,255844.0,1352.0,254492.0,0.9947155297759572,0.0006983280181884766,ok,,external-wrapper,python-igraph==1.0.0
s420,drmaciver_fas,101,178,255844.0,1241.0,254603.0,0.9951493879082566,0.9706425666809082,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s444,lrta_full,315,503,751289.0,8547.0,742742.0,0.9886235523214103,0.0028896331787109375,ok,,in-repo,
s444,wmsf_seed,315,503,751289.0,8848.0,742441.0,0.9882229075628686,0.003154754638671875,ok,,in-repo,
s444,ipsns_full,315,503,751289.0,8547.0,742742.0,0.9886235523214103,0.11107778549194336,ok,,in-repo,
s444,borda_net_score,315,503,751289.0,163080.0,588209.0,0.7829330657044093,0.001238107681274414,ok,,in-repo,
s444,weighted_eades,315,503,751289.0,21466.0,729823.0,0.9714277728011458,0.0022072792053222656,ok,,in-repo,
s444,random_multistart,315,503,751289.0,310972.0,440317.0,0.5860820536438042,0.007582902908325195,ok,,in-repo,
s444,igraph_approx_eades,315,503,751289.0,20972.0,730317.0,0.9720853093816094,0.0012123584747314453,ok,,external-wrapper,python-igraph==1.0.0
s444,drmaciver_fas,315,503,751289.0,20097.0,731192.0,0.97324997437737,2.114737033843994,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s526,lrta_full,318,576,839382.0,16261.0,823121.0,0.9806274139783794,0.0038399696350097656,ok,,in-repo,
s526,wmsf_seed,318,576,839382.0,16261.0,823121.0,0.9806274139783794,0.002730846405029297,ok,,in-repo,
s526,ipsns_full,318,576,839382.0,16261.0,823121.0,0.9806274139783794,0.08901214599609375,ok,,in-repo,
s526,borda_net_score,318,576,839382.0,182723.0,656659.0,0.7823124632169858,0.0012390613555908203,ok,,in-repo,
s526,weighted_eades,318,576,839382.0,39023.0,800359.0,0.9535098441472417,0.0023937225341796875,ok,,in-repo,
s526,random_multistart,318,576,839382.0,376409.0,462973.0,0.5515641269410113,0.00870966911315918,ok,,in-repo,
s526,igraph_approx_eades,318,576,839382.0,39023.0,800359.0,0.9535098441472417,0.0012426376342773438,ok,,external-wrapper,python-igraph==1.0.0
s526,drmaciver_fas,318,576,839382.0,27533.0,811849.0,0.9671984865055482,2.312976598739624,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s526n,lrta_full,292,560,818187.0,14826.0,803361.0,0.9818794480968287,0.002543210983276367,ok,,in-repo,
s526n,wmsf_seed,292,560,818187.0,15088.0,803099.0,0.9815592279026677,0.002623319625854492,ok,,in-repo,
s526n,ipsns_full,292,560,818187.0,14826.0,803361.0,0.9818794480968287,0.08833169937133789,ok,,in-repo,
s526n,borda_net_score,292,560,818187.0,168121.0,650066.0,0.7945200791506098,0.001420736312866211,ok,,in-repo,
s526n,weighted_eades,292,560,818187.0,26600.0,791587.0,0.9674890947912885,0.0023419857025146484,ok,,in-repo,
s526n,random_multistart,292,560,818187.0,346846.0,471341.0,0.5760797959390702,0.00725865364074707,ok,,in-repo,
s526n,igraph_approx_eades,292,560,818187.0,26600.0,791587.0,0.9674890947912885,0.0012660026550292969,ok,,external-wrapper,python-igraph==1.0.0
s526n,drmaciver_fas,292,560,818187.0,28837.0,789350.0,0.9647550009961048,2.2915515899658203,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s641,lrta_full,477,612,936531.0,2403.0,934128.0,0.9974341479353059,0.0028214454650878906,ok,,in-repo,
s641,wmsf_seed,477,612,936531.0,2403.0,934128.0,0.9974341479353059,0.00578761100769043,ok,,in-repo,
s641,ipsns_full,477,612,936531.0,2403.0,934128.0,0.9974341479353059,0.36264753341674805,ok,,in-repo,
s641,borda_net_score,477,612,936531.0,225586.0,710945.0,0.7591259659317203,0.0014607906341552734,ok,,in-repo,
s641,weighted_eades,477,612,936531.0,13526.0,923005.0,0.98555733873198,0.002549886703491211,ok,,in-repo,
s641,random_multistart,477,612,936531.0,403654.0,532877.0,0.5689902416470998,0.011934280395507812,ok,,in-repo,
s641,igraph_approx_eades,477,612,936531.0,12504.0,924027.0,0.9866485999929527,0.0014019012451171875,ok,,external-wrapper,python-igraph==1.0.0
s641,drmaciver_fas,477,612,936531.0,18385.0,918146.0,0.9803690427759465,3.034263849258423,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
s838,lrta_full,665,941,1399014.0,16098.0,1382916.0,0.9884933245843144,0.00573277473449707,ok,,in-repo,
s838,wmsf_seed,665,941,1399014.0,17351.0,1381663.0,0.9875976938043508,0.003762960433959961,ok,,in-repo,
s838,ipsns_full,665,941,1399014.0,16098.0,1382916.0,0.9884933245843144,0.14748668670654297,ok,,in-repo,
s838,borda_net_score,665,941,1399014.0,331663.0,1067351.0,0.7629308927573276,0.0019466876983642578,ok,,in-repo,
s838,weighted_eades,665,941,1399014.0,39413.0,1359601.0,0.9718280160169949,0.004238605499267578,ok,,in-repo,
s838,random_multistart,665,941,1399014.0,640725.0,758289.0,0.542016734643113,0.017612695693969727,ok,,in-repo,
s838,igraph_approx_eades,665,941,1399014.0,39152.0,1359862.0,0.9720145759799401,0.0019533634185791016,ok,,external-wrapper,python-igraph==1.0.0
s838,drmaciver_fas,665,941,1399014.0,36351.0,1362663.0,0.9740167003332347,4.074353456497192,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
sbc,lrta_full,1147,1791,2707553.0,10094.0,2697459.0,0.9962719104667572,0.010792016983032227,ok,,in-repo,
sbc,wmsf_seed,1147,1791,2707553.0,10436.0,2697117.0,0.9961455971498988,0.009635686874389648,ok,,in-repo,
sbc,ipsns_full,1147,1791,2707553.0,10094.0,2697459.0,0.9962719104667572,0.5579299926757812,ok,,in-repo,
sbc,borda_net_score,1147,1791,2707553.0,645874.0,2061679.0,0.7614547157525633,0.003138303756713867,ok,,in-repo,
sbc,weighted_eades,1147,1791,2707553.0,20027.0,2687526.0,0.9926032842201058,0.005096435546875,ok,,in-repo,
sbc,random_multistart,1147,1791,2707553.0,1238316.0,1469237.0,0.5426438559097458,0.029666423797607422,ok,,in-repo,
sbc,igraph_approx_eades,1147,1791,2707553.0,20027.0,2687526.0,0.9926032842201058,0.003129720687866211,ok,,external-wrapper,python-igraph==1.0.0
sbc,drmaciver_fas,1147,1791,2707553.0,50713.0,2656840.0,0.9812698033981236,7.077430725097656,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
sample,lrta_full,4,7,340.0,40.0,300.0,0.8823529411764706,0.0005872249603271484,ok,,in-repo,
sample,wmsf_seed,4,7,340.0,40.0,300.0,0.8823529411764706,0.0006003379821777344,ok,,in-repo,
sample,ipsns_full,4,7,340.0,40.0,300.0,0.8823529411764706,0.005595684051513672,ok,,in-repo,
sample,borda_net_score,4,7,340.0,70.0,270.0,0.7941176470588235,0.000476837158203125,ok,,in-repo,
sample,weighted_eades,4,7,340.0,40.0,300.0,0.8823529411764706,0.0004467964172363281,ok,,in-repo,
sample,random_multistart,4,7,340.0,40.0,300.0,0.8823529411764706,0.0005283355712890625,ok,,in-repo,
sample,igraph_approx_eades,4,7,340.0,40.0,300.0,0.8823529411764706,0.00042176246643066406,ok,,external-wrapper,python-igraph==1.0.0
sample,drmaciver_fas,4,7,340.0,40.0,300.0,0.8823529411764706,0.0020356178283691406,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
small,lrta_full,7,8,13555.0,0.0,13555.0,1.0,0.0007498264312744141,ok,,in-repo,
small,wmsf_seed,7,8,13555.0,0.0,13555.0,1.0,0.0006778240203857422,ok,,in-repo,
small,ipsns_full,7,8,13555.0,0.0,13555.0,1.0,0.0004563331604003906,ok,,in-repo,
small,borda_net_score,7,8,13555.0,868.0,12687.0,0.9359645887126522,0.00038909912109375,ok,,in-repo,
small,weighted_eades,7,8,13555.0,0.0,13555.0,1.0,0.0003712177276611328,ok,,in-repo,
small,random_multistart,7,8,13555.0,868.0,12687.0,0.9359645887126522,0.0005812644958496094,ok,,in-repo,
small,igraph_approx_eades,7,8,13555.0,0.0,13555.0,1.0,0.0004494190216064453,ok,,external-wrapper,python-igraph==1.0.0
small,drmaciver_fas,7,8,13555.0,0.0,13555.0,1.0,0.002672433853149414,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
