instance,family,n,m,total_weight,algorithm,backward_weight,forward_weight,forward_ratio,runtime,status,error,source_type,external_version_or_commit
N_t1d200_02,RandA1,200,19697,666887.0,weighted_eades,282638.0,384249.0,0.5761830714948709,0.020587444305419922,ok,,in-repo,
N_t1d200_02,RandA1,200,19697,666887.0,random_multistart,324878.0,342009.0,0.5128440050563289,0.08409690856933594,ok,,in-repo,
N_t1d200_02,RandA1,200,19697,666887.0,igraph_approx_eades,282432.0,384455.0,0.576491969404112,0.01789116859436035,ok,,external-wrapper,python-igraph==1.0.0
N_t1d200_02,RandA1,200,19697,666887.0,drmaciver_fas,265158.0,401729.0,0.6023944086479418,1.3005483150482178,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d200_03,RandA1,200,19715,667017.0,lrta_full,286463.0,380554.0,0.5705311858618296,1.3835923671722412,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,wmsf_seed,300794.0,366223.0,0.5490459763394336,0.999847412109375,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,ipsns_full,285675.0,381342.0,0.5717125650470678,230.44182467460632,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,borda_net_score,300005.0,367012.0,0.5502288547368358,0.015314579010009766,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,weighted_eades,287078.0,379939.0,0.5696091703809648,0.01990652084350586,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,random_multistart,326727.0,340290.0,0.510166907290219,0.08585023880004883,ok,,in-repo,
N_t1d200_03,RandA1,200,19715,667017.0,igraph_approx_eades,286826.0,380191.0,0.5699869718462948,0.01739978790283203,ok,,external-wrapper,python-igraph==1.0.0
N_t1d200_03,RandA1,200,19715,667017.0,drmaciver_fas,264345.0,402672.0,0.6036907605053544,1.4249484539031982,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d200_04,RandA1,200,19703,670817.0,lrta_full,287211.0,383606.0,0.5718489543347888,1.3240993022918701,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,wmsf_seed,301308.0,369509.0,0.5508342811824983,0.992074728012085,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,ipsns_full,287211.0,383606.0,0.5718489543347888,235.4699764251709,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,borda_net_score,302264.0,368553.0,0.549409153316031,0.014914512634277344,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,weighted_eades,286506.0,384311.0,0.5728999116003322,0.01985764503479004,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,random_multistart,328379.0,342438.0,0.510479012905159,0.08486175537109375,ok,,in-repo,
N_t1d200_04,RandA1,200,19703,670817.0,igraph_approx_eades,286154.0,384663.0,0.573424644873341,0.01757359504699707,ok,,external-wrapper,python-igraph==1.0.0
N_t1d200_04,RandA1,200,19703,670817.0,drmaciver_fas,267153.0,403664.0,0.6017498065791416,1.3377084732055664,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d200_05,RandA1,200,19717,675232.0,lrta_full,291999.0,383233.0,0.5675575209705701,1.3005313873291016,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,wmsf_seed,307999.0,367233.0,0.5438619615184115,0.972783088684082,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,ipsns_full,291398.0,383834.0,0.5684475854224919,237.6576747894287,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,borda_net_score,307250.0,367982.0,0.5449712098952656,0.014791727066040039,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,weighted_eades,287974.0,387258.0,0.5735184351452538,0.020272016525268555,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,random_multistart,328193.0,347039.0,0.5139552035448557,0.09583067893981934,ok,,in-repo,
N_t1d200_05,RandA1,200,19717,675232.0,igraph_approx_eades,287822.0,387410.0,0.5737435429600493,0.018221378326416016,ok,,external-wrapper,python-igraph==1.0.0
N_t1d200_05,RandA1,200,19717,675232.0,drmaciver_fas,268729.0,406503.0,0.6020197502488034,1.748488426208496,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
